system:time_start,B1,B2
2008-04-13,0.7859,0.7194
2008-04-17,0.8927,0.832
2008-04-18,0.9002,0.839
2008-04-19,0.5981,0.5232
2008-04-20,0.8751,0.8112
2008-04-27,0.8876,0.8206
2008-04-29,0.844,0.775
2008-04-30,0.8872,0.8266
2008-05-02,0.8933,0.8276
2008-05-03,0.9193,0.8458
2008-05-04,0.8917,0.8285
2008-05-06,0.8975,0.8269
2008-05-07,0.8795,0.8134
2008-05-08,0.8926,0.8258
2008-05-10,0.8934,0.8201
2008-05-11,0.904,0.8283
2008-05-12,0.9075,0.826
2008-05-18,0.4302,0.2853
2008-05-24,0.8837,0.7695
2008-05-25,0.831,0.6942
2008-05-26,0.6993,0.5954
2008-05-29,0.635,0.5334
2008-06-06,0.8562,0.7238
2008-06-08,0.7073,0.5928
2008-06-09,0.6553,0.5477
2008-06-10,0.6077,0.5235
2008-06-11,0.6002,0.5415
2008-06-24,0.1617,0.2192
2008-06-26,0.1149,0.1797
2008-06-27,0.0907,0.116
2008-06-28,0.1124,0.1693
2008-07-02,0.1071,0.161
2008-07-03,0.0955,0.1665
2008-07-05,0.1014,0.1834
2008-07-06,0.1336,0.1927
2008-07-07,0.1011,0.1554
2008-07-10,0.1075,0.156
2008-07-14,0.1966,0.2423
2008-07-20,0.0911,0.1516
2008-07-23,0.0412,0.1652
2008-07-24,0.0424,0.1858
2008-07-25,0.1198,0.206
2008-07-28,0.0883,0.1942
2008-07-29,0.0565,0.1824
2008-07-30,0.0507,0.1563
2008-08-01,0.0667,0.2001
2008-08-02,0.0464,0.1796
2008-08-08,0.0504,0.181
2008-08-09,0.1207,0.2289
2008-08-12,0.0886,0.2418
2008-08-15,0.0733,0.2058
2008-08-16,0.0909,0.1375
2008-08-18,0.0106,0.0988
2008-08-20,0.0898,0.2054
2008-08-21,0.0512,0.1386
2008-08-22,0.0978,0.1808
2008-08-23,0.0664,0.1707
2008-08-24,0.0688,0.1278
2008-08-25,0.2393,0.2886
2008-09-01,0.1163,0.1882
2008-09-06,0.0513,0.1489
2008-09-09,0.1519,0.2159
2008-09-21,0.27,0.2953
2008-09-27,0.5465,0.5697
2008-09-28,0.4311,0.4069
2008-10-05,0.3731,0.4042
2008-10-06,0.0711,0.1005
2008-10-07,0.0908,0.1467
2008-10-17,0.5783,0.5779
2008-10-21,0.5198,0.5039
2008-10-22,0.5134,0.4824
2008-10-27,0.6597,0.6038
2008-10-28,0.6392,0.5765
2008-10-29,0.6439,0.5825
2008-11-01,0.7095,0.6
2008-11-03,0.6445,0.5005
2008-11-05,0.4515,0.4844
2009-02-03,0.3858,0.424
2009-02-05,0.4339,0.2652
2009-02-07,0.6825,0.5194
2009-02-08,0.7256,0.5605
2009-02-10,0.6145,0.4783
2009-02-13,0.9133,0.7796
2009-02-16,0.7768,0.6928
2009-02-18,0.7791,0.6723
2009-02-22,0.6422,0.5706
2009-02-25,0.7453,0.674
2009-03-03,0.4491,0.3526
2009-03-07,0.8228,0.7597
2009-03-18,0.7043,0.6362
2009-03-21,0.7107,0.6425
2009-03-23,0.5995,0.5198
2009-04-04,0.8321,0.7716
2009-04-06,0.8366,0.7748
2009-04-07,0.8767,0.8137
2009-04-08,0.8965,0.8328
2009-04-09,0.8869,0.8159
2009-04-10,0.8469,0.7672
2009-04-12,0.8869,0.8253
2009-04-13,0.7531,0.6799
2009-04-16,0.8838,0.8188
2009-04-19,0.9031,0.8466
2009-04-20,0.9282,0.8837
2009-04-21,0.8119,0.7448
2009-04-26,0.8678,0.8048
2009-04-29,0.8874,0.8224
2009-05-05,0.8815,0.8159
2009-05-20,0.906,0.8269
2009-05-21,0.9332,0.8661
2009-05-22,0.8915,0.8477
2009-05-23,0.8918,0.817
2009-05-25,0.9082,0.8303
2009-05-28,0.8579,0.7721
2009-05-29,0.9057,0.8137
2009-05-30,0.8394,0.7604
2009-05-31,0.8186,0.726
2009-06-01,0.843,0.7259
2009-06-08,0.6527,0.5535
2009-06-09,0.6373,0.5249
2009-06-10,0.6082,0.5153
2009-06-12,0.5249,0.4373
2009-06-13,0.5405,0.4934
2009-06-14,0.3143,0.243
2009-06-17,0.3747,0.3557
2009-06-18,0.3591,0.3268
2009-06-19,0.1025,0.0977
2009-06-26,0.1825,0.2141
2009-06-29,0.1376,0.1852
2009-06-30,0.1091,0.1575
2009-07-01,0.1158,0.1812
2009-07-05,0.0997,0.1392
2009-07-06,0.1068,0.1216
2009-07-09,0.1229,0.1499
2009-07-12,0.1063,0.1792
2009-07-13,0.11,0.1126
2009-07-14,0.0887,0.164
2009-07-15,0.0962,0.1908
2009-07-17,0.1448,0.2146
2009-07-22,0.093,0.2069
2009-07-23,0.1085,0.2213
2009-07-25,0.103,0.0898
2009-07-30,0.1009,0.2185
2009-07-31,0.1187,0.1416
2009-08-03,0.0452,0.1757
2009-08-04,0.0533,0.1613
2009-08-05,0.1788,0.2066
2009-08-13,0.0563,0.1558
2009-08-14,0.0654,0.1825
2009-08-15,0.0835,0.1919
2009-08-18,0.1167,0.1997
2009-08-19,0.0773,0.1751
2009-08-20,0.1119,0.177
2009-08-22,0.0635,0.1543
2009-08-25,0.0746,0.1957
2009-08-26,0.0568,0.1399
2009-08-27,0.0567,0.1595
2009-08-29,0.0864,0.2123
2009-09-03,0.1188,0.1444
2009-09-05,0.0626,0.1115
2009-09-06,0.0618,0.1454
2009-09-11,0.0941,0.1967
2009-09-16,0.0685,0.1363
2009-09-17,0.1112,0.1576
2009-09-23,0.0656,0.0912
2009-10-01,0.3991,0.4205
2009-10-07,0.3713,0.3388
2009-10-16,0.42,0.3598
2009-10-28,0.4035,0.2604
2009-10-31,0.4241,0.3339
2009-11-03,0.4095,0.262
2009-11-04,0.61,0.4844
2009-11-05,0.6846,0.5243
2010-02-04,0.4399,0.5054
2010-02-06,0.4153,0.2655
2010-02-07,0.4466,0.3347
2010-02-11,0.5628,0.4379
2010-02-18,0.693,0.6086
2010-02-26,0.742,0.6699
2010-02-27,0.7842,0.723
2010-02-28,0.7689,0.7039
2010-03-11,0.7939,0.7155
2010-03-12,0.8374,0.7697
2010-03-13,0.4875,0.4173
2010-03-18,0.8172,0.7457
2010-03-24,0.8063,0.7378
2010-03-25,0.7266,0.6458
2010-03-26,0.8302,0.7626
2010-04-03,0.8711,0.7944
2010-04-04,0.8449,0.7683
2010-04-05,0.8698,0.7951
2010-04-10,0.8699,0.8073
2010-04-11,0.8831,0.8337
2010-04-12,0.5575,0.464
2010-04-13,0.8727,0.812
2010-04-15,0.7816,0.7283
2010-04-17,0.873,0.8034
2010-04-18,0.8746,0.8039
2010-04-20,0.8677,0.7879
2010-04-21,0.8604,0.789
2010-04-22,0.8657,0.7976
2010-04-23,0.9445,0.8801
2010-04-26,0.8421,0.7788
2010-04-29,0.8423,0.7664
2010-05-01,0.8361,0.7634
2010-05-02,0.8812,0.8096
2010-05-05,0.8845,0.8124
2010-05-06,0.8722,0.816
2010-05-10,0.8976,0.8216
2010-05-11,0.9112,0.8418
2010-05-12,0.9218,0.8504
2010-05-14,0.8752,0.8087
2010-05-16,0.9072,0.8437
2010-05-21,0.8586,0.781
2010-05-22,0.8897,0.8266
2010-05-24,0.3828,0.2206
2010-05-30,0.8466,0.7586
2010-05-31,0.7875,0.6964
2010-06-03,0.4961,0.3972
2010-06-10,0.586,0.484
2010-06-11,0.324,0.2773
2010-06-15,0.1101,0.0728
2010-06-19,0.2484,0.2281
2010-06-22,0.3689,0.3356
2010-06-23,0.0818,0.1391
2010-06-26,0.0831,0.1458
2010-06-29,0.0967,0.1486
2010-06-30,0.1162,0.1814
2010-07-01,0.147,0.2108
2010-07-03,0.0936,0.1563
2010-07-04,0.1468,0.1872
2010-07-07,0.0885,0.1805
2010-07-08,0.1154,0.2125
2010-07-09,0.062,0.1715
2010-07-10,0.0945,0.1428
2010-07-11,0.0725,0.1668
2010-07-13,0.0786,0.1736
2010-07-19,0.0699,0.1871
2010-07-21,0.0512,0.1858
2010-07-22,0.0537,0.1666
2010-07-23,0.0485,0.1558
2010-07-25,0.0734,0.1946
2010-07-26,0.0597,0.1717
2010-07-28,0.0594,0.197
2010-07-29,0.0548,0.1665
2010-07-30,0.1012,0.1934
2010-08-04,0.054,0.1891
2010-08-05,0.0548,0.1684
2010-08-06,0.0587,0.1643
2010-08-08,0.135,0.1869
2010-08-09,0.0146,0.1385
2010-08-10,0.0415,0.1407
2010-08-13,0.0606,0.1719
2010-08-14,0.0549,0.1766
2010-08-15,0.0922,0.1799
2010-08-16,0.115,0.2322
2010-08-23,0.0723,0.1871
2010-08-28,0.1544,0.2097
2010-08-29,0.0621,0.1625
2010-08-30,0.1059,0.2016
2010-09-01,0.0541,0.1717
2010-09-02,0.0704,0.1775
2010-09-03,0.0614,0.1467
2010-09-06,0.0599,0.1276
2010-09-08,0.0819,0.1317
2010-09-10,0.0226,0.0933
2010-09-12,0.1255,0.1998
2010-09-16,0.2621,0.3011
2010-09-19,0.1199,0.1849
2010-09-29,0.1635,0.2145
2010-10-09,0.3886,0.3934
2010-10-16,0.2534,0.179
2010-10-20,0.2374,0.2093
2010-10-22,0.307,0.2426
2010-10-28,0.6754,0.5679
2011-02-08,0.7035,0.5732
2011-02-09,0.672,0.5183
2011-02-13,0.5326,0.439
2011-02-15,0.7103,0.6014
2011-02-16,0.8196,0.7258
2011-02-18,0.6719,0.5804
2011-02-20,0.715,0.621
2011-02-23,0.7224,0.6452
2011-02-24,0.6909,0.6129
2011-03-05,0.7993,0.7447
2011-03-07,0.7699,0.7224
2011-03-08,0.5773,0.4986
2011-03-13,0.837,0.7666
2011-03-16,0.8759,0.8239
2011-03-22,0.8591,0.7878
2011-03-23,0.8299,0.7451
2011-03-24,0.8521,0.7782
2011-03-26,0.8563,0.785
2011-04-03,0.8607,0.7824
2011-04-04,0.814,0.7277
2011-04-06,0.7913,0.7069
2011-04-08,0.8754,0.7902
2011-04-14,0.8787,0.798
2011-04-16,0.927,0.8473
2011-04-17,0.906,0.8348
2011-04-19,0.8932,0.8188
2011-04-20,0.8608,0.792
2011-04-24,0.8808,0.8006
2011-04-25,0.9275,0.8564
2011-04-28,0.9166,0.8419
2011-04-29,0.9091,0.8374
2011-05-04,0.89,0.8234
2011-05-05,0.8083,0.7318
2011-05-13,0.8966,0.7784
2011-05-14,0.9027,0.8518
2011-05-16,0.8571,0.746
2011-05-17,0.9019,0.7791
2011-05-18,1.0236,0.9139
2011-05-19,0.8866,0.7725
2011-05-20,0.9079,0.8023
2011-05-21,0.9776,0.8547
2011-05-22,0.9213,0.8587
2011-05-23,0.8907,0.7719
2011-05-24,0.9637,0.8709
2011-05-25,0.8855,0.8436
2011-05-27,0.9137,0.785
2011-05-28,0.8866,0.7573
2011-05-29,0.8691,0.7449
2011-05-30,0.8685,0.7216
2011-06-03,0.8994,0.8149
2011-06-11,0.7661,0.6393
2011-06-13,0.6335,0.5131
2011-06-14,0.4639,0.3895
2011-06-16,0.3011,0.2431
2011-06-23,0.1214,0.1568
2011-06-24,0.167,0.1897
2011-06-25,0.1016,0.1272
2011-07-01,0.1849,0.2329
2011-07-03,0.0873,0.1353
2011-07-04,0.1027,0.1595
2011-07-05,0.1003,0.1246
2011-07-08,0.1396,0.1701
2011-07-09,0.0766,0.1484
2011-07-11,0.1439,0.2083
2011-07-14,0.0691,0.0937
2011-07-15,0.0747,0.1674
2011-07-16,0.1038,0.2165
2011-07-18,0.1247,0.2356
2011-07-19,0.1069,0.2061
2011-07-20,0.0597,0.1467
2011-07-21,0.086,0.1837
2011-07-25,0.1104,0.2315
2011-07-26,0.0921,0.1255
2011-07-27,0.0813,0.2079
2011-07-28,0.1291,0.2764
2011-07-30,0.051,0.1684
2011-07-31,0.0568,0.1825
2011-08-01,0.0595,0.1449
2011-08-02,0.1065,0.1836
2011-08-04,0.0752,0.2227
2011-08-05,0.0566,0.1859
2011-08-06,0.0668,0.2109
2011-08-07,0.0548,0.1855
2011-08-08,0.0521,0.1737
2011-08-09,0.1171,0.2409
2011-08-12,0.0339,0.0778
2011-08-14,0.0765,0.1897
2011-08-16,0.1053,0.1914
2011-08-24,0.1306,0.2348
2011-08-27,0.0461,0.12
2011-08-28,0.188,0.2269
2011-08-29,0.5321,0.5444
2011-08-31,0.1394,0.2073
2011-09-01,0.2036,0.2548
2011-09-11,0.0819,0.1875
2011-09-23,0.0544,0.129
2011-09-24,0.094,0.1588
2011-09-25,0.1596,0.221
2011-09-28,0.4319,0.4183
2011-10-04,0.3431,0.3675
2011-10-06,0.2059,0.2242
2011-10-14,0.2869,0.3182
2011-10-16,0.1755,0.1931
2011-10-23,0.1701,0.0956
2011-10-25,0.3777,0.3479
2011-10-27,0.5728,0.5127
2011-11-02,0.5989,0.497
2011-11-03,0.6928,0.5631
2012-02-07,0.7218,0.5183
2012-02-08,0.748,0.601
2012-02-09,0.7555,0.6233
2012-02-11,0.7197,0.6096
2012-02-12,0.405,0.2751
2012-02-17,0.5624,0.4688
2012-02-19,0.7427,0.676
2012-02-20,0.69,0.6082
2012-02-21,0.7111,0.627
2012-02-22,0.7121,0.6408
2012-02-23,0.7369,0.6568
2012-02-25,0.7167,0.653
2012-02-26,0.7124,0.6398
2012-03-02,0.8086,0.7651
2012-03-08,0.8091,0.7444
2012-03-11,0.8134,0.7461
2012-03-21,0.7912,0.7264
2012-03-23,0.8315,0.7769
2012-03-24,0.7383,0.6775
2012-03-25,0.7658,0.7028
2012-03-27,0.8781,0.8377
2012-04-03,0.9017,0.8409
2012-04-08,0.854,0.7963
2012-04-09,0.8993,0.845
2012-04-10,0.7248,0.6671
2012-04-12,0.8869,0.844
2012-04-17,0.8753,0.8149
2012-04-18,0.89,0.8288
2012-04-19,0.8681,0.8105
2012-04-20,0.8841,0.8254
2012-04-21,0.8526,0.797
2012-04-23,0.8567,0.7935
2012-04-24,0.8731,0.8126
2012-04-25,0.8331,0.7757
2012-04-26,0.8723,0.8034
2012-04-27,0.8615,0.7986
2012-05-01,0.9042,0.8491
2012-05-02,0.9124,0.8703
2012-05-06,0.8876,0.832
2012-05-17,0.9185,0.8414
2012-05-19,0.9075,0.8163
2012-05-20,0.9375,0.8562
2012-05-27,0.8655,0.7724
2012-05-28,0.8705,0.7277
2012-05-29,0.813,0.7229
2012-06-01,0.9498,0.8352
2012-06-05,0.7096,0.625
2012-06-13,0.2416,0.1745
2012-06-16,0.2061,0.2271
2012-06-18,0.116,0.1811
2012-06-19,0.0908,0.1618
2012-06-21,0.0968,0.1708
2012-06-23,0.0876,0.1412
2012-06-24,0.0952,0.1626
2012-06-29,0.0947,0.1509
2012-06-30,0.1084,0.1993
2012-07-01,0.0884,0.1714
2012-07-04,0.0764,0.1745
2012-07-05,0.1269,0.204
2012-07-06,0.1539,0.2121
2012-07-08,0.0742,0.1984
2012-07-11,0.1018,0.1903
2012-07-12,0.0897,0.2022
2012-07-13,0.1152,0.2243
2012-07-14,0.0845,0.1945
2012-07-16,0.0856,0.2186
2012-07-17,0.1081,0.2155
2012-07-18,0.1386,0.1576
2012-07-19,0.0929,0.2251
2012-07-20,0.1136,0.2074
2012-07-22,0.1,0.2339
2012-07-24,0.057,0.1883
2012-07-29,0.1075,0.2542
2012-08-01,0.0713,0.2221
2012-08-02,0.06,0.188
2012-08-03,0.0533,0.1951
2012-08-04,0.0684,0.2024
2012-08-06,0.1164,0.2508
2012-08-07,0.0817,0.2311
2012-08-08,0.0792,0.1921
2012-08-10,0.067,0.1186
2012-08-17,0.0749,0.1936
2012-08-25,0.0766,0.1806
2012-08-26,0.062,0.1622
2012-08-28,0.1193,0.2012
2012-08-31,0.0515,0.122
2012-09-01,0.0546,0.1255
2012-09-02,0.077,0.1826
2012-09-05,0.6649,0.6493
2012-09-07,0.0635,0.1745
2012-09-08,0.0478,0.1019
2012-09-09,0.0733,0.1727
2012-09-10,0.0705,0.1665
2012-09-11,0.1323,0.1777
2012-09-12,0.0643,0.1452
2012-09-16,0.1209,0.1924
2012-09-17,0.04,0.099
2012-09-20,0.0659,0.1129
2012-09-26,0.0594,0.0922
2012-10-05,0.1047,0.1097
2012-10-13,0.6493,0.6531
2012-10-14,0.3194,0.2578
2012-10-16,0.4187,0.3717
2012-10-19,0.3831,0.3061
2012-10-20,0.413,0.3706
2012-10-21,0.3882,0.3554
2012-10-26,0.4627,0.3855
2012-10-27,0.4392,0.3287
2012-11-03,0.3406,0.2772
2013-02-04,0.7915,0.6211
2013-02-05,0.6977,0.5245
2013-02-06,0.6535,0.4982
2013-02-08,0.7046,0.5664
2013-02-11,0.6048,0.4522
2013-02-12,0.685,0.5607
2013-02-13,0.7647,0.6382
2013-02-14,0.7012,0.6134
2013-02-15,0.7476,0.6319
2013-02-16,0.7164,0.6097
2013-02-18,0.6487,0.5458
2013-02-28,0.7658,0.6969
2013-03-02,0.7416,0.6705
2013-03-03,0.5082,0.426
2013-03-20,0.8173,0.7611
2013-03-23,0.8247,0.7623
2013-03-25,0.839,0.7701
2013-03-26,0.8465,0.7845
2013-03-29,0.8567,0.8168
2013-03-30,0.8454,0.7809
2013-03-31,0.8631,0.7983
2013-04-08,0.8675,0.7973
2013-04-09,0.8657,0.8063
2013-04-10,0.8727,0.8058
2013-04-12,0.8678,0.8128
2013-04-14,0.8608,0.8061
2013-04-15,0.9157,0.8481
2013-04-16,0.88,0.8196
2013-04-19,0.8545,0.7912
2013-04-21,0.9009,0.8344
2013-05-01,0.8988,0.8317
2013-05-02,0.9029,0.8419
2013-05-03,0.8948,0.8273
2013-05-04,0.8907,0.8269
2013-05-05,0.8983,0.8329
2013-05-07,0.8876,0.8147
2013-05-08,0.899,0.8238
2013-05-09,0.8438,0.7755
2013-05-14,0.8955,0.8181
2013-05-15,0.884,0.8064
2013-05-21,0.8946,0.8271
2013-05-22,0.8848,0.8502
2013-05-23,0.8381,0.7506
2013-05-24,0.8635,0.7983
2013-05-26,0.6529,0.5893
2013-05-31,0.5819,0.4988
2013-06-01,0.5358112454414368,0.4629882872104645
2013-06-03,0.4057,0.3511
2013-06-04,0.223,0.2463
2013-06-10,0.10978686809539795,0.15496477484703064
2013-06-11,0.1707,0.2179
2013-06-12,0.087,0.1365
2013-06-15,0.0967,0.1623
2013-06-17,0.10598669946193695,0.1630163937807083
2013-06-20,0.0827,0.1652
2013-06-22,0.1195,0.2004
2013-06-24,0.3317,0.3349
2013-06-26,0.08,0.1678
2013-06-27,0.0838,0.1618
2013-06-29,0.0856,0.1573
2013-07-01,0.0879,0.1718
2013-07-03,0.0904,0.2225
2013-07-06,0.1129,0.1733
2013-07-08,0.0719,0.2047
2013-07-09,0.1317,0.2299
2013-07-10,0.0757,0.1959
2013-07-12,0.0651,0.1802
2013-07-18,0.0868,0.2086
2013-07-19,0.1556,0.267
2013-07-20,0.1173,0.242
2013-07-22,0.0572,0.1518
2013-07-23,0.0871,0.2222
2013-07-28,0.1039,0.185
2013-07-29,0.0689,0.2078
2013-07-31,0.0667,0.1929
2013-08-01,0.1135,0.2636
2013-08-02,0.052,0.1882
2013-08-03,0.0261,0.0821
2013-08-04,0.0565,0.1574
2013-08-05,0.0592,0.1538
2013-08-06,0.0567,0.18
2013-08-07,0.0546,0.1606
2013-08-09,0.0622,0.2081
2013-08-10,0.0551,0.1854
2013-08-11,0.0724,0.1928
2013-08-12,0.0672,0.181
2013-08-13,0.0631,0.1608
2013-08-14,0.0577,0.1619
2013-08-17,0.0853,0.2456
2013-08-20,0.0764,0.2177
2013-08-29,0.0672,0.1887
2013-08-30,0.0704,0.1894
2013-09-02,0.0802,0.186
2013-09-03,0.1006,0.1649
2013-09-04,0.0978,0.2279
2013-09-15,0.1246,0.1234
2013-09-18,0.114,0.1954
2013-09-29,0.0701,0.1198
2013-10-03,0.0644,0.1246
2013-10-15,0.358,0.3172
2013-10-16,0.5126,0.4877
2013-10-20,0.614,0.5849
2013-10-25,0.6213,0.5886
2013-10-26,0.5294,0.4708
2013-10-27,0.4961,0.3987
2013-11-03,0.6121,0.4366
2013-11-05,0.3539,0.3582
2014-02-03,0.4778,0.5503
2014-02-04,0.7497,0.5775
2014-02-07,0.6784,0.4913
2014-02-08,0.7383,0.5822
2014-02-09,0.3506,0.2034
2014-02-13,0.8941,0.8694
2014-02-14,0.7266,0.625
2014-02-20,0.818,0.7442
2014-02-21,0.6066,0.5145
2014-02-22,0.6079,0.5302
2014-02-24,0.7785,0.7286
2014-02-28,0.6746327877044678,0.7438401579856873
2014-03-02,0.7697,0.703
2014-03-03,0.6577,0.5798
2014-03-07,0.8038,0.7485
2014-03-11,0.7816,0.719
2014-03-12,0.8408,0.7856
2014-03-13,0.7958,0.7255
2014-03-14,0.8005,0.7476
2014-03-15,0.7748,0.7125
2014-03-17,0.8299,0.7736
2014-03-19,0.7974,0.7422
2014-03-20,0.8944,0.848
2014-03-21,0.6594,0.5951
2014-03-24,0.4855,0.3836
2014-03-25,0.8387,0.7783
2014-04-03,0.7754,0.7152
2014-04-07,0.8471,0.7953
2014-04-08,0.8478,0.802
2014-04-10,0.7288876175880432,0.7330047488212585
2014-04-13,0.8606,0.8059
2014-04-14,0.8542,0.7949
2014-04-15,0.8557,0.7995
2014-04-16,0.81,0.7611
2014-04-17,0.7937239408493042,0.784164309501648
2014-04-19,0.7376,0.6652
2014-04-20,0.845,0.7809
2014-04-21,0.816,0.7522
2014-04-22,0.863,0.8237
2014-04-23,0.8634,0.8085
2014-04-25,0.8519,0.7851
2014-04-26,0.854,0.8055
2014-04-28,0.8566,0.7979
2014-05-01,0.7671,0.707
2014-05-02,0.8574,0.8091
2014-05-03,0.8902517557144165,0.870591938495636
2014-05-05,0.8472,0.7866
2014-05-06,0.8597,0.793
2014-05-07,0.8576,0.7915
2014-05-08,0.8262,0.7634
2014-05-09,0.8231,0.7664
2014-05-12,0.8729,0.8105
2014-05-14,0.7619,0.6605
2014-05-25,0.905,0.8563
2014-05-27,0.7969,0.693
2014-05-29,0.5764,0.499
2014-05-31,0.4776,0.4024
2014-06-06,0.8413,0.7855
2014-06-07,0.8339,0.798
2014-06-08,0.7094,0.6605
2014-06-13,0.2725,0.2348
2014-06-14,0.3095,0.2995
2014-06-17,0.2281,0.2016
2014-06-20,0.2914,0.184
2014-06-21,0.1681,0.1902
2014-06-22,0.13496407866477966,0.1724540889263153
2014-06-23,0.283,0.2971
2014-06-26,0.0382,0.0499
2014-06-27,0.1117,0.1822
2014-06-29,0.10657338798046112,0.16241784393787384
2014-07-05,0.1322,0.1922
2014-07-07,0.0838,0.1757
2014-07-08,0.1708,0.2753
2014-07-09,0.0911,0.1843
2014-07-10,0.1089,0.1581
2014-07-13,0.068,0.1551
2014-07-15,0.0756,0.1792
2014-07-16,0.1198,0.2705
2014-07-21,0.0936,0.2121
2014-07-24,0.0912,0.1825
2014-07-28,0.2667,0.1926
2014-07-31,0.13910755515098572,0.22258496284484863
2014-08-02,0.131,0.2413
2014-08-03,0.0326,0.166
2014-08-05,0.0714,0.2045
2014-08-06,0.0497,0.1383
2014-08-07,0.10497141629457474,0.14059990644454956
2014-08-08,0.0846,0.2212
2014-08-09,0.0697,0.1691
2014-08-10,0.1018,0.155
2014-08-14,0.1298,0.2111
2014-08-16,0.0494,0.1837
2014-08-17,0.2146,0.2545
2014-08-18,0.0781,0.1984
2014-08-19,0.1449,0.1296
2014-08-20,0.0471,0.1228
2014-08-21,0.0618,0.2003
2014-08-22,0.0638,0.1791
2014-08-23,0.0741,0.2032
2014-08-24,0.0661,0.1687
2014-08-25,0.5447238683700562,0.565841019153595
2014-08-28,0.0726,0.1694
2014-09-01,0.0632,0.1566
2014-09-05,0.0268,0.0381
2014-09-08,0.0338,0.1091
2014-09-09,0.1947,0.2295
2014-09-14,0.0748,0.0861
2014-09-20,0.1093,0.1344
2014-09-22,0.0857,0.1507
2014-09-25,0.5147,0.5083
2014-10-02,0.2337,0.2163
2014-10-03,0.4968,0.4759
2014-10-04,0.4152,0.4077
2014-10-06,0.3868,0.3517
2014-10-08,0.611,0.5836
2014-10-09,0.4861,0.4379
2014-10-17,0.6805,0.636
2014-10-19,0.5087,0.4171
2014-10-22,0.3419,0.1923
2014-10-29,0.5972,0.4753
2014-10-30,0.4054,0.2832
2014-10-31,0.4823,0.3908
2014-11-04,0.7398,0.6029
2015-02-05,0.7051,0.5182
2015-02-06,0.7294,0.5195
2015-02-07,0.6965,0.5162
2015-02-08,0.7547,0.6072
2015-02-10,0.6715,0.5569
2015-02-11,0.5375,0.3769
2015-02-12,0.6986,0.5836
2015-02-13,0.7072,0.592
2015-02-14,0.6014,0.5041
2015-02-15,0.4582,0.3632
2015-02-17,0.7388,0.6562
2015-02-18,0.7207,0.6371
2015-02-19,0.7073,0.6319
2015-02-20,0.7163,0.625
2015-02-24,0.8016890287399292,0.8936876654624939
2015-02-25,0.743,0.6605
2015-03-05,0.7302,0.6772
2015-03-07,0.75,0.6881
2015-03-08,0.7305,0.6487
2015-03-09,0.805,0.7314
2015-03-12,0.8173,0.7533
2015-03-19,0.7873,0.7172
2015-03-20,0.4407,0.3709
2015-03-21,0.7899,0.7241
2015-03-22,0.8304,0.7783
2015-03-23,0.8525,0.8026
2015-03-24,0.8662,0.8145
2015-03-25,0.8359,0.7789
2015-03-31,0.6208,0.557
2015-04-01,0.8398,0.7829
2015-04-06,0.8467,0.7958
2015-04-07,0.8575,0.787
2015-04-08,0.8529,0.7896
2015-04-09,0.8731,0.7985
2015-04-11,0.8805,0.8158
2015-04-12,0.8752,0.8225
2015-04-13,0.895,0.8339
2015-04-14,0.911,0.8311
2015-04-15,0.8677,0.7983
2015-04-17,0.7221,0.6406
2015-04-19,0.8701,0.7957
2015-04-22,0.8501,0.7755
2015-04-23,0.8737,0.8038
2015-04-29,0.9019,0.8198
2015-05-02,0.9233,0.8686
2015-05-04,0.9,0.8633
2015-05-05,0.8504,0.7985
2015-05-06,0.882,0.8238
2015-05-08,0.8955,0.8326
2015-05-09,0.875,0.8035
2015-05-10,0.8883,0.8229
2015-05-15,0.6413,0.5374
2015-05-17,0.8607,0.7858
2015-05-20,0.8265,0.7245
2015-05-22,0.7691588997840881,0.6640870571136475
2015-05-23,0.6093,0.5165
2015-05-24,0.7798,0.7045
2015-05-25,0.7036,0.6534
2015-05-30,0.6755,0.5752
2015-06-03,0.5657,0.5161
2015-06-10,0.4297,0.3492
2015-06-13,0.1951,0.1937
2015-06-18,0.0793,0.0972
2015-06-25,0.10041677951812744,0.16044023633003235
2015-06-27,0.0858,0.1456
2015-06-28,0.2473,0.2081
2015-06-30,0.1601,0.1566
2015-07-02,0.2025,0.2346
2015-07-08,0.1431,0.1074
2015-07-12,0.1579,0.2122
2015-07-13,0.071,0.156
2015-07-14,0.0905,0.175
2015-07-15,0.0763,0.1606
2015-07-16,0.0978,0.1755
2015-07-17,0.1412,0.1813
2015-07-19,0.2146,0.1322
2015-07-21,0.033,0.1698
2015-07-22,0.0632,0.1337
2015-07-30,0.1314,0.2058
2015-08-02,0.0497,0.1718
2015-08-03,0.0562,0.2101
2015-08-04,0.0815,0.2051
2015-08-05,0.0633,0.1798
2015-08-06,0.0614,0.1853
2015-08-09,0.0549,0.1739
2015-08-11,0.081,0.1905
2015-08-16,0.1122,0.1801
2015-08-18,0.216,0.2596
2015-08-19,0.0479,0.1721
2015-08-25,0.0832,0.2143
2015-08-26,0.0724,0.163
2015-08-27,0.0625,0.1584
2015-08-28,0.0566,0.1598
2015-09-01,0.046,0.1062
2015-09-02,0.0689,0.1798
2015-09-03,0.0727,0.1931
2015-09-04,0.0942162498831749,0.1590263694524765
2015-09-05,0.076,0.154
2015-09-06,0.0559,0.1468
2015-09-08,0.1473,0.1894
2015-09-09,0.055,0.1396
2015-09-19,0.0589,0.1385
2015-09-20,0.0737,0.1568
2015-09-23,0.1322,0.1441
