system:time_start,B1,B2,B1_interpolate,B2_interpolate
2005-03-27,0.8489,0.7729,0.8489,0.7729
2005-03-28,,,0.8609111111111112,0.7968666666666667
2005-03-29,,,0.8613,0.7978000000000001
2005-03-30,,,0.8609111111111112,0.7968666666666667
2005-03-31,,,0.8607,0.7969
2005-04-01,,,0.8571666666666666,0.7895
2005-04-02,,,0.8607,0.7969
2005-04-03,,,0.8629777777777777,0.7963472222222223
2005-04-04,,,0.8672,0.8032166666666667
2005-04-05,,,0.8660761904761906,0.8016335678210679
2005-04-06,,,0.8650888888888888,0.8005083333333334
2005-04-07,0.8607,0.7969,0.8607,0.7969
2005-04-08,,,0.8737,0.8095333333333333
2005-04-09,,,0.8759388888888889,0.8118061868686869
2005-04-10,,,0.8767,0.81235
2005-04-11,,,0.8737,0.8095333333333333
2005-04-12,,,0.8767,0.81235
2005-04-13,,,0.8716999999999999,0.8078060606060604
2005-04-14,0.8927,0.8278,0.8927,0.8278
2005-04-15,0.8677,0.8039,0.8677,0.8039
2005-04-16,,,0.8964000000000001,0.8343499999999999
2005-04-17,0.9251,0.8648,0.9251,0.8648
2005-04-18,,,0.8568,0.79305
2005-04-19,0.7885,0.7213,0.7885,0.7213
2005-04-20,,,0.8568,0.79305
2005-04-21,,,0.8503000000000001,0.76155
2005-04-22,,,0.8812,0.7816749999999999
2005-04-23,0.9121,0.8018,0.9121,0.8018
2005-04-24,,,0.9155249999999999,0.80945
2005-04-25,,,0.9189499999999999,0.8170999999999999
2005-04-26,,,0.9165,0.8181
2005-04-27,0.9258,0.8324,0.9258,0.8324
2005-04-28,0.9118,0.8208,0.9118,0.8208
2005-04-29,0.9165,0.8181,0.9165,0.8181
2005-04-30,0.9218,0.826,0.9218,0.826
2005-05-01,,,0.9062137175324676,0.8062172077922078
2005-05-02,,,0.9165,0.8191666666666667
2005-05-03,,,0.9179600649350648,0.8215474025974026
2005-05-04,,,0.9189499999999999,0.8208
2005-05-05,,,0.9212857142857143,0.8307380952380952
2005-05-06,,,0.9218,0.826
2005-05-07,,,0.9138000000000001,0.8191666666666667
2005-05-08,,,0.9138000000000001,0.8191666666666667
2005-05-09,,,0.8770714285714285,0.766061038961039
2005-05-10,,,0.8874,0.7588
2005-05-11,,,0.8652321428571428,0.755922619047619
2005-05-12,,,0.8847499999999999,0.7624305194805195
2005-05-13,0.9375,0.8727,0.9375,0.8727
2005-05-14,0.8821,0.7588,0.8821,0.7588
2005-05-15,0.8874,0.7253,0.8874,0.7253
2005-05-16,0.8694,0.724,0.8694,0.724
2005-05-17,0.8444,0.6923,0.8444,0.6923
2005-05-18,0.6345,0.5325,0.6345,0.5325
2005-05-19,0.7958,0.6822,0.7958,0.6822
2005-05-20,0.861,0.7882,0.861,0.7882
2005-05-21,0.7046,0.5641,0.7046,0.5641
2005-05-22,,,0.56365,0.4486
2005-05-23,0.4227,0.3331,0.4227,0.3331
2005-05-24,,,0.39980000000000004,0.30910000000000004
2005-05-25,0.3769,0.2851,0.3769,0.2851
2005-05-26,,,0.43395,0.24645
2005-05-27,0.491,0.2078,0.491,0.2078
2005-05-28,0.4627,0.191,0.4627,0.191
2005-05-29,,,0.4326,0.17175
2005-05-30,0.4025,0.1525,0.4025,0.1525
2005-05-31,0.3092,0.1653,0.3092,0.1653
2005-06-01,0.3307,0.2063,0.3307,0.2063
2005-06-02,0.354,0.1774,0.354,0.1774
2005-06-03,,,0.36205,0.193
2005-06-04,0.3701,0.2086,0.3701,0.2086
2005-06-05,0.3674,0.2148,0.3674,0.2148
2005-06-06,0.3853,0.2482,0.3853,0.2482
2005-06-07,0.3646,0.1991,0.3646,0.1991
2005-06-08,,,0.3644,0.22325
2005-06-09,0.3642,0.2474,0.3642,0.2474
2005-06-10,0.3386,0.1918,0.3386,0.1918
2005-06-11,0.3258,0.2135,0.3258,0.2135
2005-06-12,0.3747,0.2575,0.3747,0.2575
2005-06-13,0.4101,0.303,0.4101,0.303
2005-06-14,0.4155,0.2999,0.4155,0.2999
2005-06-15,0.4822,0.3616,0.4822,0.3616
2005-06-16,0.4333,0.34,0.4333,0.34
2005-06-17,0.3969,0.3038,0.3969,0.3038
2005-06-18,0.3825,0.2805,0.3825,0.2805
2005-06-19,,,0.42000000000000004,0.32635000000000003
2005-06-20,0.4575,0.3722,0.4575,0.3722
2005-06-21,0.337,0.258,0.337,0.258
2005-06-22,0.1996,0.141,0.1996,0.141
2005-06-23,,,0.2343,0.1718
2005-06-24,,,0.21706666666666666,0.15903333333333333
2005-06-25,0.2343,0.1718,0.2343,0.1718
2005-06-26,0.2173,0.1643,0.2173,0.1643
2005-06-27,0.3057,0.2636,0.3057,0.2636
2005-06-28,0.1972,0.1436,0.1972,0.1436
2005-06-29,,,0.1972,0.1436
2005-06-30,,,0.15544999999999998,0.115
2005-07-01,,,0.1137,0.0864
2005-07-02,0.1137,0.0864,0.1137,0.0864
2005-07-03,,,0.0721,0.047400000000000005
2005-07-04,0.0305,0.0084,0.0305,0.0084
2005-07-05,0.0837,0.0648,0.0837,0.0648
2005-07-06,,,0.0947,0.06875
2005-07-07,0.1057,0.0727,0.1057,0.0727
2005-07-08,0.1569,0.1207,0.1569,0.1207
2005-07-09,,,0.0947,0.06875
2005-07-10,,,0.08420000000000001,0.06015
2005-07-11,,,0.0161,0.0089
2005-07-12,0.0115,-0.0004,0.0115,-0.0004
2005-07-13,0.0047,0.0037,0.0047,0.0037
2005-07-14,0.0161,0.0089,0.0161,0.0089
2005-07-15,0.1466,0.1391,0.1466,0.1391
2005-07-16,0.0029,0.003,0.0029,0.003
2005-07-17,-0.01,0.0047,-0.01,0.0047
2005-07-18,0.0047,-0.0003,0.0047,-0.0003
2005-07-19,,,0.0047,0.0047
2005-07-20,,,0.1076,0.06455
2005-07-21,,,0.116225,0.06914999999999999
2005-07-22,0.2105,0.1294,0.2105,0.1294
2005-07-23,,,0.116225,0.06914999999999999
2005-07-24,,,0.12484999999999999,0.07375
2005-07-25,,,0.12484999999999999,0.07375
2005-07-26,0.0392,0.0181,0.0392,0.0181
2005-07-27,0.2086,0.2062,0.2086,0.2062
2005-07-28,0.0309,0.0179,0.0309,0.0179
2005-07-29,0.0063,-0.0011,0.0063,-0.0011
2005-07-30,0.0338,0.0142,0.0338,0.0142
2005-07-31,0.0083,-0.0011,0.0083,-0.0011
2005-08-01,0.0485,0.0284,0.0485,0.0284
2005-08-02,0.0012,-0.0003,0.0012,-0.0003
2005-08-03,,,0.00365,-0.00039999999999999996
2005-08-04,0.0061,-0.0005,0.0061,-0.0005
2005-08-05,0.0749,0.0469,0.0749,0.0469
2005-08-06,,,0.041249999999999995,0.0232
2005-08-07,0.0076,-0.0005,0.0076,-0.0005
2005-08-08,0.0517,0.0334,0.0517,0.0334
2005-08-09,,,0.02054833333333333,0.011218333333333335
2005-08-10,,,0.020200000000000003,0.011099999999999999
2005-08-11,,,0.020200000000000003,0.011099999999999999
2005-08-12,,,0.0021,0.0004
2005-08-13,,,0.015480000000000002,0.00912
2005-08-14,,,0.0021,0.0004
2005-08-15,0.0013,0.0004,0.0013,0.0004
2005-08-16,0.0021,0.0003,0.0021,0.0003
2005-08-17,,,0.0021699999999999996,0.00023
2005-08-18,,,0.0024,9.999999999999999e-05
2005-08-19,,,0.0024,9.999999999999999e-05
2005-08-20,,,0.00295,-5.000000000000002e-05
2005-08-21,,,0.0067,0.0033583333333333334
2005-08-22,,,0.0046,0.00030000000000000003
2005-08-23,0.0038,-0.0004,0.0038,-0.0004
2005-08-24,,,0.0054,0.0005
2005-08-25,,,0.023549999999999998,0.019700000000000002
2005-08-26,,,0.0054,0.0005
2005-08-27,,,0.013935714285714284,0.008457142857142858
2005-08-28,0.0433,0.0398,0.0433,0.0398
2005-08-29,0.0054,0.0005,0.0054,0.0005
2005-08-30,0.0104,0.0001,0.0104,0.0001
2005-08-31,,,0.0057,-0.001
2005-09-01,,,0.0018499999999999999,-0.00265
2005-09-02,0.0013,-0.0036,0.0013,-0.0036
2005-09-03,,,0.0018499999999999999,-0.00265
2005-09-04,0.0024,-0.0017,0.0024,-0.0017
2005-09-05,,,0.003814285714285714,-0.0017
2005-09-06,,,0.003814285714285714,-0.0020238095238095236
2005-09-07,,,0.0024,-0.0017
2005-09-08,,,0.0065,-0.0010666666666666667
2005-09-09,,,0.0067,-0.0010666666666666665
2005-09-10,,,0.006304329004329003,-0.0011658008658008657
2005-09-11,0.0104,-0.0008,0.0104,-0.0008
2005-09-12,0.0067,-0.0007,0.0067,-0.0007
2005-09-13,0.0072,-0.0002,0.0072,-0.0002
2005-09-14,,,0.007333333333333333,-0.0010666666666666665
2005-09-15,,,0.0078,-0.0002
2005-09-16,0.0081,-0.0023,0.0081,-0.0023
2005-09-17,0.0078,-0.0001,0.0078,-0.0001
2005-09-18,0.0007,-0.0051,0.0007,-0.0051
2005-09-19,0.0031,-0.0032,0.0031,-0.0032
2005-09-20,,,0.006067099567099567,-0.0015997835497835497
2005-09-21,,,0.0056,-0.002266666666666667
2005-09-22,,,0.0048,-0.002266666666666667
2005-09-23,,,0.0056,-0.00105
2005-09-24,,,0.005304761904761904,-0.0015476190476190477
2005-09-25,,,0.0056,-0.001473809523809524
2005-09-26,0.0106,0.0015,0.0106,0.0015
2005-09-27,,,0.0056,-0.00105
2005-09-28,,,0.006833333333333333,-0.0011666666666666665
2005-09-29,0.0006,-0.0036,0.0006,-0.0036
2005-09-30,0.0093,-0.0014,0.0093,-0.0014
2005-10-01,,,0.0093,-0.00105
2005-10-02,,,0.06400804563492063,0.05055156926406927
2005-10-03,,,0.008066666666666666,-0.0011083333333333331
2005-10-04,,,0.06373939393939393,0.05079848484848486
2005-10-05,,,0.0093,-0.00105
2005-10-06,,,0.11702857142857144,0.10558809523809523
2005-10-07,,,0.0093,-0.0014
2005-10-08,,,0.2655666666666667,0.24193333333333336
2005-10-09,,,0.2654,0.2214
2005-10-10,,,0.17401774891774893,0.15090194805194806
2005-10-11,,,0.14395000000000002,0.11695000000000001
2005-10-12,,,0.16395376984126986,0.1413392857142857
2005-10-13,,,0.12127539682539684,0.09377460317460318
2005-10-14,,,0.12973309712773995,0.1082792345220917
2005-10-15,0.522,0.5058,0.522,0.5058
2005-10-16,0.2654,0.2214,0.2654,0.2214
2005-10-17,,,0.2654,0.2214
2005-10-18,,,0.14395000000000002,0.11695000000000001
2005-10-19,0.0225,0.0125,0.0225,0.0125
2005-10-20,,,0.02835,0.01575
2005-10-21,,,0.02835,0.01575
2005-10-22,0.0342,0.019,0.0342,0.019
2005-10-23,,,0.0342,0.019
2005-10-24,,,0.12552222222222223,0.08196111111111111
2005-10-25,,,0.0342,0.019
2005-10-26,,,0.18155000000000002,0.11599999999999999
2005-10-27,,,0.3277,0.2097
2005-10-28,,,0.22400714285714285,0.1484285714285714
2005-10-29,,,0.3277,0.2097
2005-10-30,0.3289,0.213,0.3289,0.213
2005-10-31,0.3338,0.2526,0.3338,0.2526
2005-11-01,0.3277,0.2097,0.3277,0.2097
2005-11-02,,,,
2005-11-03,,,,
2005-11-04,,,,
2005-11-05,,,,
2005-11-06,,,,
2005-11-07,,,,
2005-11-08,,,,
2005-11-09,,,,
2005-11-10,,,,
2005-11-11,,,,
2005-11-12,,,,
2005-11-13,,,,
2005-11-14,,,,
2005-11-15,,,,
2005-11-16,,,,
2005-11-17,,,,
2005-11-18,,,,
2005-11-19,,,,
2005-11-20,,,,
2005-11-21,,,,
2005-11-22,,,,
2005-11-23,,,,
2005-11-24,,,,
2005-11-25,,,,
2005-11-26,,,,
2005-11-27,,,,
2005-11-28,,,,
2005-11-29,,,,
2005-11-30,,,,
2005-12-01,,,,
2005-12-02,,,,
2005-12-03,,,,
2005-12-04,,,,
2005-12-05,,,,
2005-12-06,,,,
2005-12-07,,,,
2005-12-08,,,,
2005-12-09,,,,
2005-12-10,,,,
2005-12-11,,,,
2005-12-12,,,,
2005-12-13,,,,
2005-12-14,,,,
2005-12-15,,,,
2005-12-16,,,,
2005-12-17,,,,
2005-12-18,,,,
2005-12-19,,,,
2005-12-20,,,,
2005-12-21,,,,
2005-12-22,,,,
2005-12-23,,,,
2005-12-24,,,,
2005-12-25,,,,
2005-12-26,,,,
2005-12-27,,,,
2005-12-28,,,,
2005-12-29,,,,
2005-12-30,,,,
2005-12-31,,,,
2006-01-01,,,,
2006-01-02,,,,
2006-01-03,,,,
2006-01-04,,,,
2006-01-05,,,,
2006-01-06,,,,
2006-01-07,,,,
2006-01-08,,,,
2006-01-09,,,,
2006-01-10,,,,
2006-01-11,,,,
2006-01-12,,,,
2006-01-13,,,,
2006-01-14,,,,
2006-01-15,,,,
2006-01-16,,,,
2006-01-17,,,,
2006-01-18,,,,
2006-01-19,,,,
2006-01-20,,,,
2006-01-21,,,,
2006-01-22,,,,
2006-01-23,,,,
2006-01-24,,,,
2006-01-25,,,,
2006-01-26,,,,
2006-01-27,,,,
2006-01-28,,,,
2006-01-29,,,,
2006-01-30,,,,
2006-01-31,,,,
2006-02-01,,,,
2006-02-02,,,,
2006-02-03,0.0354,0.0464,0.0354,0.0464
2006-02-04,,,0.357,0.4868
2006-02-05,,,0.357,0.4868
2006-02-06,0.6786,0.9272,0.6786,0.9272
2006-02-07,,,0.75895,0.827
2006-02-08,,,0.8393,0.754
2006-02-09,0.8393,0.7268,0.8393,0.7268
2006-02-10,0.8656,0.754,0.8656,0.754
2006-02-11,0.7257,0.6256,0.7257,0.6256
2006-02-12,0.7005,0.6272,0.7005,0.6272
2006-02-13,,,0.6454099999999999,0.55573
2006-02-14,,,0.54525,0.46635
2006-02-15,,,0.5201100000000001,0.43822
2006-02-16,0.39,0.3055,0.39,0.3055
2006-02-17,,,0.4516,0.36585
2006-02-18,0.5132,0.4262,0.5132,0.4262
2006-02-19,,,0.55124,0.47330000000000005
2006-02-20,,,0.6382,0.56505
2006-02-21,,,0.68722,0.61965
2006-02-22,0.7632,0.7039,0.7632,0.7039
2006-02-23,0.7583,0.6992,0.7583,0.6992
2006-02-24,,,0.7632,0.7039
2006-02-25,,,0.7855333333333334,0.7318666666666668
2006-02-26,0.824,0.7737,0.824,0.7737
2006-02-27,0.7743,0.7227,0.7743,0.7227
2006-02-28,,,0.8209,0.7737
2006-03-01,,,0.8024666666666667,0.7638666666666666
2006-03-02,0.8209,0.7752,0.8209,0.7752
2006-03-03,0.8122,0.7937,0.8122,0.7937
2006-03-04,0.8049,0.7662,0.8049,0.7662
2006-03-05,0.8018,0.7498,0.8018,0.7498
2006-03-06,0.801,0.7465,0.801,0.7465
2006-03-07,0.8109,0.7827,0.8109,0.7827
2006-03-08,,,0.8122,0.7777457792207791
2006-03-09,,,0.821662701343795,0.7785343642902236
2006-03-10,,,0.81155,0.777485119047619
2006-03-11,,,0.8190952380952381,0.7777457792207791
2006-03-12,,,0.8122,0.7827
2006-03-13,,,0.8235476190476191,0.7797702380952379
2006-03-14,,,0.8109,0.7827
2006-03-15,,,0.8535333333333334,0.8055916666666666
2006-03-16,,,0.8679000000000001,0.809175
2006-03-17,,,0.8509346320346322,0.7999329004329003
2006-03-18,,,0.8540000000000001,0.8055916666666666
2006-03-19,,,0.8562265376984127,0.8019282490079364
2006-03-20,,,0.8540000000000001,0.8037599578373015
2006-03-21,,,0.849917850486154,0.797933223927197
2006-03-22,0.8818,0.8249,0.8818,0.8249
2006-03-23,,,0.8679000000000001,0.809175
2006-03-24,,,0.8679000000000001,0.809175
2006-03-25,,,0.8679000000000001,0.809175
2006-03-26,,,0.8540000000000001,0.79345
2006-03-27,,,0.8540000000000001,0.79345
2006-03-28,,,0.8540000000000001,0.79345
2006-03-29,,,0.8713375,0.8131270833333333
2006-03-30,,,0.8679000000000001,0.809175
2006-03-31,,,0.87545,0.8169
2006-04-01,0.8262,0.762,0.8262,0.762
2006-04-02,0.9342,0.8954,0.9342,0.8954
2006-04-03,0.8491,0.788,0.8491,0.788
2006-04-04,0.891,0.8261,0.891,0.8261
2006-04-05,,,0.90805,0.85325
2006-04-06,,,0.90805,0.85325
2006-04-07,,,0.891,0.8261
2006-04-08,0.9251,0.8804,0.9251,0.8804
2006-04-09,0.7669,0.708,0.7669,0.708
2006-04-10,0.8557,0.7971,0.8557,0.7971
2006-04-11,0.9026,0.8379,0.9026,0.8379
2006-04-12,,,0.93545,0.87785
2006-04-13,0.9683,0.9178,0.9683,0.9178
2006-04-14,,,0.92012,0.8581899999999999
2006-04-15,,,0.92085,0.8584
2006-04-16,,,0.9208500000000001,0.8584
2006-04-17,0.8734,0.799,0.8734,0.799
2006-04-18,,,0.9184800000000001,0.8553655555555556
2006-04-19,,,0.92085,0.8584
2006-04-20,,,0.89775,0.83545
2006-04-21,,,0.9221,0.84075
2006-04-22,,,0.9144333333333332,0.8377277777777778
2006-04-23,0.9221,0.8719,0.9221,0.8719
2006-04-24,0.9279,0.865,0.9279,0.865
2006-04-25,,,0.92475,0.84075
2006-04-26,0.9216,0.8165,0.9216,0.8165
2006-04-27,,,0.91945,0.8118000000000001
2006-04-28,0.9173,0.8071,0.9173,0.8071
2006-04-29,,,0.91945,0.8118000000000001
2006-04-30,,,0.9670000000000001,0.8840333333333333
2006-05-01,1.0113,0.9474,1.0113,0.9474
2006-05-02,,,0.9724,0.8976
2006-05-03,0.9335,0.8478,0.9335,0.8478
2006-05-04,0.9244,0.834,0.9244,0.834
2006-05-05,0.7789,0.6358,0.7789,0.6358
2006-05-06,,,0.875038888888889,0.7668666666666666
2006-05-07,,,0.8346,0.7142
2006-05-08,,,0.8067500000000001,0.675
2006-05-09,,,0.7789,0.6358
2006-05-10,,,0.7149500000000001,0.5841944444444445
2006-05-11,0.8346,0.7142,0.8346,0.7142
2006-05-12,0.6425,0.4995,0.6425,0.4995
2006-05-13,,,0.6549,0.52485
2006-05-14,0.6673,0.5502,0.6673,0.5502
2006-05-15,0.4361,0.3082,0.4361,0.3082
2006-05-16,,,0.45825,0.34019999999999995
2006-05-17,0.4804,0.3722,0.4804,0.3722
2006-05-18,,,0.4053,0.288
2006-05-19,0.3302,0.2038,0.3302,0.2038
2006-05-20,0.329,0.1801,0.329,0.1801
2006-05-21,,,0.38190999999999997,0.26961
2006-05-22,,,0.3830266666666666,0.2620166666666666
2006-05-23,,,0.33385,0.20998999999999998
2006-05-24,,,0.33385,0.20998999999999998
2006-05-25,,,0.31125,0.18605
2006-05-26,,,0.36289,0.26961
2006-05-27,,,0.349,0.26961
2006-05-28,,,0.38190999999999997,0.3017055555555556
2006-05-29,,,0.38190999999999997,0.282
2006-05-30,0.2935,0.192,0.2935,0.192
2006-05-31,,,0.39139999999999997,0.32730000000000004
2006-06-01,0.4893,0.4626,0.4893,0.4626
2006-06-02,0.453,0.3929,0.453,0.3929
2006-06-03,0.349,0.282,0.349,0.282
2006-06-04,,,0.453,0.3929
2006-06-05,,,0.44029999999999997,0.3787
2006-06-06,0.4923,0.4231,0.4923,0.4231
2006-06-07,0.4796,0.431,0.4796,0.431
2006-06-08,0.3753,0.3121,0.3753,0.3121
2006-06-09,0.335,0.271,0.335,0.271
2006-06-10,0.2803,0.2012,0.2803,0.2012
2006-06-11,,,0.28815,0.214
2006-06-12,0.296,0.2268,0.296,0.2268
2006-06-13,,,0.22794999999999999,0.1585
2006-06-14,0.1599,0.0902,0.1599,0.0902
2006-06-15,0.2037,0.1244,0.2037,0.1244
2006-06-16,0.2907,0.2164,0.2907,0.2164
2006-06-17,0.2799,0.212,0.2799,0.212
2006-06-18,0.196,0.1316,0.196,0.1316
2006-06-19,0.2311,0.1695,0.2311,0.1695
2006-06-20,0.3002,0.2214,0.3002,0.2214
2006-06-21,,,0.25155,0.17465000000000003
2006-06-22,0.2029,0.1279,0.2029,0.1279
2006-06-23,,,0.12455,0.0666
2006-06-24,0.0462,0.0053,0.0462,0.0053
2006-06-25,0.0491,0.0056,0.0491,0.0056
2006-06-26,0.0697,0.0231,0.0697,0.0231
2006-06-27,,,0.05475,0.018
2006-06-28,,,0.0491,0.0056
2006-06-29,,,0.0381,0.0143
2006-06-30,,,0.0436,0.0056
2006-07-01,0.0065,0.0055,0.0065,0.0055
2006-07-02,,,0.0223,0.005549999999999999
2006-07-03,,,0.015772222222222222,0.005558333333333333
2006-07-04,,,0.0018,0.0033499999999999997
2006-07-05,,,0.002033333333333333,0.0034
2006-07-06,,,0.0025,0.0035
2006-07-07,,,0.00964212962962963,0.005104861111111111
2006-07-08,-0.0029,0.0012,-0.0029,0.0012
2006-07-09,0.0025,0.0035,0.0025,0.0035
2006-07-10,0.0335,0.0183,0.0335,0.0183
2006-07-11,0.0284,0.0154,0.0284,0.0154
2006-07-12,0.0012,-0.0019,0.0012,-0.0019
2006-07-13,0.0021,-0.0021,0.0021,-0.0021
2006-07-14,0.0029,-0.0002,0.0029,-0.0002
2006-07-15,,,0.0154,0.0095
2006-07-16,0.0279,0.0192,0.0279,0.0192
2006-07-17,-0.0021,-0.003,-0.0021,-0.003
2006-07-18,0.055,0.0344,0.055,0.0344
2006-07-19,0.0022,0.0013,0.0022,0.0013
2006-07-20,,,0.0032500000000000003,0.0005
2006-07-21,0.0043,-0.0003,0.0043,-0.0003
2006-07-22,,,0.0032500000000000003,-0.0003
2006-07-23,,,0.0167,0.007666666666666666
2006-07-24,0.002,-0.0004,0.002,-0.0004
2006-07-25,0.0438,0.0237,0.0438,0.0237
2006-07-26,-0.01,-0.01,-0.01,-0.01
2006-07-27,0.0368,0.0168,0.0368,0.0168
2006-07-28,0.0048,0.0006,0.0048,0.0006
2006-07-29,0.0017,-0.0003,0.0017,-0.0003
2006-07-30,0.002,-0.0005,0.002,-0.0005
2006-07-31,,,0.00215,-0.0002
2006-08-01,0.0023,0.0001,0.0023,0.0001
2006-08-02,0.0017,-0.001,0.0017,-0.001
2006-08-03,0.0045,0.0004,0.0045,0.0004
2006-08-04,0.0057,0.0006,0.0057,0.0006
2006-08-05,-0.0012,-0.0015,-0.0012,-0.0015
2006-08-06,-0.0042,-0.0037,-0.0042,-0.0037
2006-08-07,0.0051,-0.0019,0.0051,-0.0019
2006-08-08,0.0168,0.0149,0.0168,0.0149
2006-08-09,,,0.0051,-0.0006
2006-08-10,,,0.0095,0.00715
2006-08-11,0.0022,-0.0006,0.0022,-0.0006
2006-08-12,,,0.03184,0.01934
2006-08-13,,,0.0482,0.030049999999999997
2006-08-14,,,0.037125,0.0225625
2006-08-15,0.0942,0.0607,0.0942,0.0607
2006-08-16,0.0039,0.0001,0.0039,0.0001
2006-08-17,,,0.019725,0.02335
2006-08-18,,,0.014450000000000001,0.0156
2006-08-19,,,0.014450000000000001,0.0156
2006-08-20,0.025,0.0311,0.025,0.0311
2006-08-21,0.0021,-0.0006,0.0021,-0.0006
2006-08-22,0.1682,0.0965,0.1682,0.0965
2006-08-23,,,0.014450000000000001,0.0156
2006-08-24,,,0.05879999999999999,0.031966666666666664
2006-08-25,,,0.0061,0.0
2006-08-26,,,0.035628571428571426,0.018352380952380953
2006-08-27,0.0061,0.0,0.0061,0.0
2006-08-28,0.0028,0.0,0.0028,0.0
2006-08-29,0.0031,0.0004,0.0031,0.0004
2006-08-30,0.0043,-0.0004,0.0043,-0.0004
2006-08-31,0.004,-0.0006,0.004,-0.0006
2006-09-01,,,0.0031,-0.0007333333333333332
2006-09-02,,,0.0026,-0.0006
2006-09-03,0.001,-0.0012,0.001,-0.0012
2006-09-04,0.0026,-0.0002,0.0026,-0.0002
2006-09-05,0.003,-0.0005,0.003,-0.0005
2006-09-06,0.0059,0.001,0.0059,0.001
2006-09-07,,,0.0031655555555555556,-9.037037037037038e-05
2006-09-08,,,0.003,0.00028
2006-09-09,,,0.0032500000000000003,0.0003399999999999999
2006-09-10,,,0.0035499999999999998,0.0007999999999999999
2006-09-11,,,0.00349,0.00028
2006-09-12,,,0.0035,0.00028
2006-09-13,,,0.0034155555555555554,0.00010222222222222223
2006-09-14,0.0012,0.0006,0.0012,0.0006
2006-09-15,0.0033,-0.0004,0.0033,-0.0004
2006-09-16,0.0035,-0.0006,0.0035,-0.0006
2006-09-17,,,0.00355,-0.00019999999999999998
2006-09-18,0.0036,0.0002,0.0036,0.0002
2006-09-19,0.0053,-0.0001,0.0053,-0.0001
2006-09-20,,,0.0075,0.0014
2006-09-21,0.0097,0.0029,0.0097,0.0029
2006-09-22,,,0.0053,0.0002
2006-09-23,,,0.0058000000000000005,0.00041000000000000005
2006-09-24,,,0.0054,0.00025
2006-09-25,,,0.0020800000000000003,-0.00189
2006-09-26,,,0.0011,-0.0024
2006-09-27,0.0011,-0.0024,0.0011,-0.0024
2006-09-28,,,-0.0029,-0.0050999999999999995
2006-09-29,,,-0.0029,-0.0050999999999999995
2006-09-30,,,0.0011,-0.0024
2006-10-01,-0.0069,-0.0078,-0.0069,-0.0078
2006-10-02,,,0.012849999999999999,0.0059
2006-10-03,,,0.009966666666666665,0.0031999999999999997
2006-10-04,0.0326,0.0196,0.0326,0.0196
2006-10-05,0.0042,-0.0022,0.0042,-0.0022
2006-10-06,0.0088,0.0007,0.0088,0.0007
2006-10-07,,,0.041314166666666666,0.028252500000000003
2006-10-08,,,0.0326,0.0196
2006-10-09,,,0.05915,0.043050000000000005
2006-10-10,,,0.05915,0.043050000000000005
2006-10-11,,,0.084325,0.064225
2006-10-12,0.1095,0.0854,0.1095,0.0854
2006-10-13,,,0.08058148024891773,0.061297467261904756
2006-10-14,,,0.0717375,0.053637500000000005
2006-10-15,,,0.07529933982683981,0.059062564935064926
2006-10-16,,,0.0883535714285714,0.07344404761904762
2006-10-17,,,0.0883535714285714,0.07344404761904762
2006-10-18,,,0.0892,0.0854
2006-10-19,,,0.12795,0.10328333333333332
2006-10-20,,,0.12795,0.10328333333333332
2006-10-21,,,0.15035032467532464,0.11448279220779219
2006-10-22,,,0.18515,0.13474999999999998
2006-10-23,,,0.16567946428571428,0.12028422619047617
2006-10-24,,,0.18515,0.13474999999999998
2006-10-25,0.0892,0.0897,0.0892,0.0897
2006-10-26,,,0.18515,0.13474999999999998
2006-10-27,,,0.18515,0.13474999999999998
2006-10-28,,,0.18515,0.13474999999999998
2006-10-29,0.2811,0.1798,0.2811,0.1798
2006-10-30,,,0.18515,0.13474999999999998
2006-10-31,,,0.22190000000000001,0.13474999999999998
2006-11-01,,,0.22190000000000001,0.13474999999999998
2006-11-02,,,,
2006-11-03,0.1627,0.0897,0.1627,0.0897
2006-11-04,,,,
2006-11-05,,,,
2006-11-06,,,,
2006-11-07,,,,
2006-11-08,,,,
2006-11-09,,,,
2006-11-10,,,,
2006-11-11,,,,
2006-11-12,,,,
2006-11-13,,,,
2006-11-14,,,,
2006-11-15,,,,
2006-11-16,,,,
2006-11-17,,,,
2006-11-18,,,,
2006-11-19,,,,
2006-11-20,,,,
2006-11-21,,,,
2006-11-22,,,,
2006-11-23,,,,
2006-11-24,,,,
2006-11-25,,,,
2006-11-26,,,,
2006-11-27,,,,
2006-11-28,,,,
2006-11-29,,,,
2006-11-30,,,,
2006-12-01,,,,
2006-12-02,,,,
2006-12-03,,,,
2006-12-04,,,,
2006-12-05,,,,
2006-12-06,,,,
2006-12-07,,,,
2006-12-08,,,,
2006-12-09,,,,
2006-12-10,,,,
2006-12-11,,,,
2006-12-12,,,,
2006-12-13,,,,
2006-12-14,,,,
2006-12-15,,,,
2006-12-16,,,,
2006-12-17,,,,
2006-12-18,,,,
2006-12-19,,,,
2006-12-20,,,,
2006-12-21,,,,
2006-12-22,,,,
2006-12-23,,,,
2006-12-24,,,,
2006-12-25,,,,
2006-12-26,,,,
2006-12-27,,,,
2006-12-28,,,,
2006-12-29,,,,
2006-12-30,,,,
2006-12-31,,,,
2007-01-01,,,,
2007-01-02,,,,
2007-01-03,,,,
2007-01-04,,,,
2007-01-05,,,,
2007-01-06,,,,
2007-01-07,,,,
