system:time_start,B1,B1_interpolate
2012-07-09,0.1953333333333333,0.1953333333333333
2012-07-10,0.1400444444444444,0.1400444444444444
2012-07-11,0.1696,0.1696
2012-07-12,,0.1820393236812618
2012-07-13,,0.1696
2012-07-14,,0.1741002657688326
2012-07-15,,0.1696
2012-07-16,0.231575,0.231575
2012-07-17,0.1211257973064978,0.1211257973064978
2012-07-18,0.1515666666666666,0.1515666666666666
2012-07-19,0.1633,0.1633
2012-07-20,,0.14085
2012-07-21,0.1184,0.1184
2012-07-22,0.1155347694738705,0.1155347694738705
2012-07-23,0.1316875,0.1316875
2012-07-24,,0.12843263888888884
2012-07-25,0.1251777777777777,0.1251777777777777
2012-07-26,,0.13844930555555549
2012-07-27,,0.1251777777777777
2012-07-28,0.1617375,0.1617375
2012-07-29,0.0755444444444444,0.0755444444444444
2012-07-30,,0.11511064814814813
2012-07-31,,0.0755444444444444
2012-08-01,0.10805,0.10805
2012-08-02,0.0697333333333333,0.0697333333333333
2012-08-03,0.0653111111111111,0.0653111111111111
2012-08-04,0.0781888888888888,0.0781888888888888
2012-08-05,0.09288,0.09288
2012-08-06,,0.15264
2012-08-07,0.2124,0.2124
2012-08-08,0.1552,0.1552
2012-08-09,,0.15479944255555197
2012-08-10,,0.18893333333333331
2012-08-11,,0.18893333333333331
2012-08-12,,0.1992
2012-08-13,,0.16990720144440494
2012-08-14,,0.16990720144440494
2012-08-15,0.1992,0.1992
2012-08-16,0.2694333333333333,0.2694333333333333
2012-08-17,0.0890888888888889,0.0890888888888889
2012-08-18,0.088294854555279,0.088294854555279
2012-08-19,0.0784888888888888,0.0784888888888888
2012-08-20,0.0725,0.0725
2012-08-21,0.1352375,0.1352375
2012-08-22,0.4682,0.4682
2012-08-23,,0.2955722222222222
2012-08-24,0.1229444444444444,0.1229444444444444
2012-08-25,0.1696652487498063,0.1696652487498063
2012-08-26,0.0508333333333333,0.0508333333333333
2012-08-27,0.0520777777777777,0.0520777777777777
2012-08-28,0.1008,0.1008
2012-08-29,,0.10330625
2012-08-30,0.1058125,0.1058125
2012-08-31,,0.09555625000000001
2012-09-01,0.0853,0.0853
2012-09-02,0.0771777777777777,0.0771777777777777
2012-09-03,0.0979157715797424,0.0979157715797424
2012-09-04,0.0769,0.0769
2012-09-05,0.0389333333333333,0.0389333333333333
2012-09-06,,0.0993145500930286
2012-09-07,,0.0929253472222222
2012-09-08,,0.10308503343411433
2012-09-09,,0.09029444444444441
2012-09-10,,0.09029444444444441
2012-09-11,,0.1528875
2012-09-12,,0.12382337962962964
2012-09-13,,0.1528875
2012-09-14,,0.13311410142123825
2012-09-15,,0.1425367314671988
2012-09-16,0.15505,0.15505
2012-09-17,,0.1528875
2012-09-18,,0.1289959874093779
2012-09-19,,0.1528875
2012-09-20,,0.12826938418070474
2012-09-21,,0.13062499999999994
2012-09-22,,0.13434846293439764
2012-09-23,0.150725,0.150725
2012-09-24,0.0790331525421142,0.0790331525421142
2012-09-25,0.0716,0.0716
2012-09-26,,0.13062499999999994
2012-09-27,0.1896499999999999,0.1896499999999999
2012-09-28,,0.1364805555555555
2012-09-29,,0.13940833333333325
2012-09-30,0.0891666666666666,0.0891666666666666
2012-10-01,,0.13940833333333325
2012-10-02,,0.15830833333333325
2012-10-03,,0.2274499999999999
2012-10-04,0.2274499999999999,0.2274499999999999
2012-10-05,,0.2892178571428571
2012-10-06,0.3509857142857143,0.3509857142857143
2012-10-07,,0.3054178571428572
2012-10-08,0.25985,0.25985
2012-10-09,0.4095,0.4095
2012-10-10,,0.26161023809523803
2012-10-11,,0.2475944444444444
2012-10-12,,0.2011225694444444
2012-10-13,0.0856888888888888,0.0856888888888888
2012-10-14,,0.10817881944444441
2012-10-15,,0.0617069444444444
2012-10-16,,0.12582416666666665
2012-10-17,0.037725,0.037725
2012-10-18,0.222,0.222
2012-10-19,,0.222
2012-10-20,,0.31000714285714287
2012-10-21,0.3980142857142857,0.3980142857142857
2012-10-22,,0.4077738095238095
2012-10-23,,0.4175333333333333
2012-10-24,0.4175333333333333,0.4175333333333333
2012-10-25,,0.43279666666666666
2012-10-26,0.44806,0.44806
