system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
04-07,,,,0.8426666666666667,0.8863,0.9345428571428572,0.9189555555555556,0.89137,0.8593428571428571,0.8808111111111111,0.8576944444444444,0.8841944444444445,0.75884,0.8969111111111111,,0.9222444444444444,0.9308,,,0.9123166666666668,0.9174111111111112,,0.9355777777777776,0.9351111111111112,0.8943406111111111,0.8776714285714287,0.8426666666666667,0.8863,0.9345428571428572,0.9189555555555556,0.89137,0.8593428571428571,0.8808111111111111,0.8576944444444444,0.8841944444444445,0.75884,0.8969111111111111,0.9105583333333334,0.9222444444444444,0.9308,0.9213878205128204,0.8920888888888889,0.9123166666666668,0.9174111111111112,0.9179326388888889,0.9355777777777776
04-08,,0.850725,,,0.9124133333333334,0.9730111111111112,0.9226111111111112,0.9117111111111112,0.9174,0.9251277777777778,,,,,0.9141444444444444,,0.9098333333333332,,,0.9193055555555556,0.9407333333333332,0.9187777777777778,,0.9343228956228956,0.850725,0.8917028571428572,0.8449416666666667,0.9124133333333334,0.9730111111111112,0.9226111111111112,0.9117111111111112,0.9174,0.9251277777777778,0.903405,0.852063888888889,0.8371575,0.9142611111111112,0.9141444444444444,0.9117722222222222,0.9098333333333332,0.937379358974359,0.9052555555555556,0.9193055555555556,0.9407333333333332,0.9187777777777778,0.8868477777777777
04-09,,0.91356,0.836,0.8472166666666667,0.8869166666666667,0.8937444444444445,0.9133888888888888,0.9316166666666666,0.9135611111111112,0.9391222222222222,,0.8199333333333334,0.915475,0.9316111111111112,,0.9013,,0.9509833333333332,0.9172444444444444,0.9413777777777778,0.919746153846154,,,0.9361895622895623,0.91356,0.836,0.8472166666666667,0.8869166666666667,0.8937444444444445,0.9133888888888888,0.9316166666666666,0.9135611111111112,0.9391222222222222,0.887213888888889,0.8199333333333334,0.915475,0.9316111111111112,0.9105583333333334,0.9013,0.9205833333333332,0.9509833333333332,0.9172444444444444,0.9413777777777778,0.919746153846154,0.9135347222222222,0.874561111111111
04-10,0.9351111111111112,0.9150222222222222,,0.874788888888889,0.9203916666666668,0.9498083333333334,,0.9397277777777778,0.9032111111111112,0.9128555555555556,,,0.9275285714285716,0.9172388888888888,0.9069722222222222,0.9197944444444444,0.9313333333333332,0.9876333333333334,0.9052555555555556,0.9193833333333332,0.9074333333333332,,,0.9351111111111112,0.9150222222222222,0.8871666666666667,0.874788888888889,0.9203916666666668,0.9498083333333334,0.9107744444444443,0.9397277777777778,0.9032111111111112,0.9128555555555556,0.8535955555555557,0.8660138888888889,0.9275285714285716,0.9172388888888888,0.9069722222222222,0.9197944444444444,0.9313333333333332,0.9876333333333334,0.9052555555555556,0.9193833333333332,0.9074333333333332,0.9106027777777779,0.8921011111111111
04-11,0.9357555555555556,,0.9383333333333334,0.9090833333333334,0.9304,,0.90816,1.0037285714285713,,,0.9167333333333334,0.9120944444444444,,0.9327777777777778,0.8954666666666666,0.9107,0.91325,0.9351,,,,,0.8135444444444444,0.9357555555555556,0.9150222222222222,0.9383333333333334,0.9090833333333334,0.9304,0.9294708333333332,0.90816,1.0037285714285713,0.8805944444444445,0.9133166666666668,0.9167333333333334,0.9120944444444444,0.909300396825397,0.9327777777777778,0.8954666666666666,0.9107,0.91325,0.9351,0.8948666666666667,0.917086111111111,0.9194583333333332,0.9188727777777779,0.8135444444444444
04-12,,,,,0.8853615384615384,0.9091333333333332,0.9293611111111112,,0.8579777777777777,0.9137777777777778,0.709425,,0.8910722222222223,0.9206,,,,0.9331277777777778,0.8844777777777778,0.9147888888888888,,0.9024277777777778,0.9258777777777778,0.9382333333333333,0.9155111111111112,0.9204555555555555,0.8900805555555555,0.8853615384615384,0.9091333333333332,0.9293611111111112,0.8978365079365078,0.8579777777777777,0.9137777777777778,0.709425,0.9167138888888888,0.8910722222222223,0.9206,0.8953614583333334,0.9133555555555556,0.9072305555555555,0.9331277777777778,0.8844777777777778,0.9147888888888888,0.9109,0.9024277777777778,0.9258777777777778
04-13,,0.9211,0.9025777777777776,0.8710777777777777,0.9403833333333332,,0.9273166666666668,0.7919444444444445,,0.9028611111111112,0.8969111111111111,0.9213333333333332,0.8929555555555555,,0.89525625,0.9160111111111112,0.9012111111111112,0.92526,0.9295611111111112,,0.9194583333333332,0.9201,0.9109444444444444,0.9382333333333333,0.9211,0.9025777777777776,0.8710777777777777,0.9403833333333332,0.8769866666666666,0.9273166666666668,0.7919444444444445,0.8902444444444445,0.9028611111111112,0.8969111111111111,0.9213333333333332,0.8929555555555555,0.9206461538461538,0.89525625,0.9160111111111112,0.9012111111111112,0.92526,0.9295611111111112,0.9147888888888888,0.9194583333333332,0.9201,0.9109444444444444
04-14,,,,0.9354866666666668,,0.84484,0.9640222222222222,,,0.9213555555555556,,0.96372,0.8769944444444444,0.9206923076923076,,0.9136277777777778,0.9388388888888888,,0.9345,,0.9109,0.9424555555555556,0.9219333333333332,0.9420777777777777,0.9155111111111112,0.9156555555555556,0.9354866666666668,0.9354027777777778,0.84484,0.9640222222222222,0.8543722222222222,0.8891388888888889,0.9213555555555556,0.8811260493827161,0.96372,0.8769944444444444,0.9206923076923076,0.8956372159090908,0.9136277777777778,0.9388388888888888,0.9411411111111111,0.9345,0.89954,0.9109,0.9424555555555556,0.9219333333333332
04-15,,0.9099222222222222,,,0.9304222222222224,,,,,0.9055777777777778,,0.9103714285714286,,0.9359055555555555,0.8960181818181818,0.9295555555555556,0.8911333333333333,0.9570222222222222,,0.89954,0.9062,,0.9401777777777778,0.9420777777777777,0.9099222222222222,0.9156555555555556,0.92571,0.9304222222222224,0.885886,0.9276093827160494,0.8453158730158729,0.9093133333333334,0.9055777777777778,0.9126333333333334,0.9103714285714286,0.8981505555555556,0.9359055555555555,0.8960181818181818,0.9295555555555556,0.8911333333333333,0.9570222222222222,0.9138194444444444,0.89954,0.9062,0.9293666666666668,0.9401777777777778
04-16,0.9438333333333332,,0.9156555555555556,0.9159333333333334,,,,,0.9203,0.87795,,0.9245875,0.9193066666666668,0.89905,0.92585,0.94232,,,,0.83678,0.9409333333333332,,0.9162444444444444,0.9438333333333332,0.9317444444444445,0.9156555555555556,0.9159333333333334,0.9124333333333334,0.8811033333333333,0.9293611111111112,0.8543722222222222,0.9203,0.87795,0.9126333333333334,0.9245875,0.9193066666666668,0.89905,0.92585,0.94232,0.9094888888888888,0.9571444444444446,0.9183527777777778,0.83678,0.9409333333333332,0.9424555555555556,0.9162444444444444
